Nombre,Equipo,Precio,Puntos,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
Rodri,Real Betis,475.495€,21,35,353,0,1,1,3,8,3,0,27,69,0,11,0,0,0,1,0,0,0,0
Jota,Real Valladolid,509.708€,21,13,274,0,0,0,2,0,6,0,23,38,0,5,0,0,0,0,0,0,0,0
Vitolo,Atlético de Madrid,485.239€,20,14,392,0,0,0,2,0,10,2,20,49,0,10,0,0,0,0,0,0,0,0
Mangala,Valencia CF,485.273€,20,36,336,0,0,0,0,1,4,0,15,51,0,2,0,0,0,2,0,1,0,0
Chimy Ávila,C.A. Osasuna,476.581€,20,25,320,0,0,0,0,12,1,0,29,35,0,5,0,0,0,1,0,0,0,0
Illarramendi,Real Sociedad,715.774€,19,10,199,0,0,0,0,0,0,2,11,33,0,1,0,0,0,0,0,0,0,0
Paul Akouokou,Real Betis,515.164€,19,12,342,0,0,0,2,7,0,0,16,25,0,2,0,0,0,2,0,0,0,0
Aarón Escandell,Granada CF,476.086€,19,16,307,0,0,1,1,5,2,0,29,19,0,3,0,0,0,1,1,0,0,0
Piatti,Elche CF,571.356€,19,35,360,0,0,0,0,6,0,0,42,63,0,6,0,13,0,1,0,0,0,0
Yoel,SD Eibar,519.043€,18,8,333,0,0,0,2,0,2,2,18,48,0,4,0,0,0,1,0,0,0,0
Quique Gonzalez,SD Eibar,522.478€,17,38,299,0,0,0,0,3,0,0,43,44,0,3,0,3,0,0,0,0,0,0
Juan Pérez,C.A. Osasuna,474.844€,17,33,160,0,0,0,0,0,1,1,5,20,0,4,0,0,0,0,0,0,0,0
Cifu,Elche CF,615.311€,16,28,270,0,0,0,0,4,0,0,23,40,0,3,0,5,0,0,0,0,0,0
Vrsaljko,Atlético de Madrid,474.843€,15,34,449,0,0,0,1,10,2,0,37,72,0,10,0,0,0,1,0,0,0,0
Córdoba,D. Alavés,479.904€,15,27,519,0,0,0,3,9,1,0,31,121,0,6,0,0,0,2,0,0,0,0
Moussa Dembélé,Atlético de Madrid,474.857€,13,22,308,0,0,0,2,2,6,0,32,70,0,8,0,0,0,0,0,0,0,0
Alberto Moreno,Villarreal CF,1.029.356€,13,15,95,0,0,0,0,0,3,2,3,20,0,1,0,0,0,0,0,0,0,0
Cutrone,Valencia CF,498.356€,12,11,194,0,0,0,0,1,4,0,10,18,0,3,0,0,0,0,0,0,0,0
Javi López,D. Alavés,558.849€,12,12,101,0,0,1,1,0,1,1,3,12,0,1,0,0,0,0,0,0,0,0
Doukouré,Levante UD,474.842€,12,30,243,0,0,0,5,1,4,1,16,52,0,3,1,0,0,1,0,0,0,0
S Carreira,RC Celta,474.866€,12,18,94,0,0,0,0,1,1,0,7,9,0,1,0,0,0,1,0,0,0,0
Luismi,Elche CF,474.869€,12,15,261,1,0,0,0,7,0,2,11,34,0,6,0,0,0,0,0,0,0,0
Gabri Veiga,RC Celta,474.866€,12,36,162,0,0,0,0,0,0,0,16,20,0,6,0,0,1,0,0,0,0,0
Montoya,Real Betis,476.814€,11,16,114,0,0,0,0,0,0,0,8,16,0,3,0,0,0,0,0,0,0,0
Esquerdo,Valencia CF,480.285€,11,27,238,0,0,1,1,6,5,0,12,46,0,4,1,0,0,0,0,0,0,0
Baena,Villarreal CF,474.866€,9,18,233,0,0,0,1,1,2,0,30,25,0,5,0,0,0,1,0,0,0,0
Kiko Olivas,Real Valladolid,481.546€,9,16,91,0,0,0,0,1,2,2,3,13,0,2,0,0,0,0,0,0,0,0
Eugeni,SD Huesca,488.697€,8,8,173,0,0,0,0,3,0,0,21,18,0,4,0,0,0,1,0,0,0,0
Ferro,Valencia CF,474.852€,8,15,114,0,0,0,2,3,0,0,12,16,0,3,0,0,0,0,0,0,0,0
Zarraga,Athletic Club,508.965€,7,17,181,0,0,0,0,6,0,0,4,13,0,3,0,0,0,0,0,0,0,0
Ramalho,C.A. Osasuna,476.414€,7,18,97,0,0,0,0,0,2,0,7,12,0,1,0,0,0,0,0,0,0,0
Sivera,D. Alavés,485.563€,7,17,303,0,0,0,2,6,3,0,23,39,0,7,0,0,0,0,0,0,0,0
Zalazar,Real Valladolid,515.017€,7,38,72,0,0,0,0,2,0,0,7,11,0,0,0,1,0,0,0,0,0,0
Miguel Rodriguez,RC Celta,474.820€,6,12,28,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
Piccini,Valencia CF,474.913€,6,17,26,0,0,0,0,0,1,0,3,6,0,1,0,0,0,2,0,0,0,0
David Gil,Cádiz CF,474.522€,6,8,64,0,0,0,0,3,0,0,5,12,0,0,0,0,0,0,0,0,0,0
Rulli,Villarreal CF,573.558€,5,38,360,0,0,0,0,6,0,0,37,75,0,10,0,7,0,0,0,0,0,0
Iñigo Vicente,Athletic Club,600.972€,5,35,180,0,0,0,0,0,0,0,27,18,0,4,1,4,0,0,0,0,0,0
Jordan Holsgrove,RC Celta,474.866€,5,27,49,0,0,0,2,0,3,0,6,18,0,1,0,0,0,0,0,0,0,0
Luisinho,SD Huesca,472.859€,5,6,66,0,0,0,0,1,0,0,4,14,0,2,0,0,0,0,0,0,0,0
Jokin Ezkieta,Athletic Club,474.843€,3,18,178,0,0,0,1,6,0,0,13,23,0,5,0,0,0,1,0,0,0,0
Burgui,D. Alavés,519.639€,2,37,90,0,0,0,0,0,0,0,8,2,0,2,0,1,0,0,0,0,0,0
Darío Poveda,Getafe CF,474.866€,2,19,20,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
Camello,Atlético de Madrid,474.850€,1,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Moyá,Real Sociedad,480.633€,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinas,Elche CF,555.981€,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iñaki Peña,FC Barcelona,498.966€,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dani Martín,Real Betis,539.206€,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pampin,RC Celta,532.677€,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Costas,RC Celta,502.884€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru Nolaskoain,Athletic Club,474.857€,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barri,Elche CF,474.848€,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gnagnon,Sevilla FC,474.826€,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubén Martínez,C.A. Osasuna,502.273€,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Álvarez,RC Celta,509.298€,0,15,188,0,0,0,0,1,0,0,11,18,0,5,1,3,0,0,0,0,0,0
Andrei Florin,Villarreal CF,527.910€,0,1,0,0,0,0,0,2,0,0,5,10,0,0,0,1,0,0,0,0,0,0
Matheus Fernandes,FC Barcelona,474.731€,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herrerín,Athletic Club,482.988€,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grbic,Atlético de Madrid,543.024€,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorge Sáenz,RC Celta,579.962€,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yassin Fekir,Real Betis,479.169€,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,491.663€,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunin,Real Madrid,475.198€,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546.326€,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474.866€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,487.415€,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,475.198€,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546.326€,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474.866€,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,487.415€,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,509298,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,474866,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,546326,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,543024,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546326,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jony Álamo,Elche CF,546326,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lunin,Real Madrid,509298,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Kevin,SD Huesca,546326,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncà,RC Celta,474866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
